image_name,tags
train_22451,not_cloudy
train_22452,not_cloudy
train_22453,not_cloudy
train_22454,not_cloudy
train_22455,cloudy
train_22456,not_cloudy
train_22457,not_cloudy
train_22458,not_cloudy
train_22459,not_cloudy
train_22460,not_cloudy
train_22461,cloudy
train_22462,not_cloudy
train_22463,not_cloudy
train_22464,not_cloudy
train_22465,not_cloudy
train_22466,not_cloudy
train_22467,not_cloudy
train_22468,not_cloudy
train_22469,not_cloudy
train_22470,not_cloudy
train_22471,not_cloudy
train_22472,not_cloudy
train_22473,not_cloudy
train_22474,not_cloudy
train_22475,not_cloudy
train_22476,not_cloudy
train_22477,not_cloudy
train_22478,not_cloudy
train_22479,not_cloudy
train_22480,not_cloudy
train_22481,not_cloudy
train_22482,not_cloudy
train_22483,not_cloudy
train_22484,not_cloudy
train_22485,not_cloudy
train_22486,cloudy
train_22487,not_cloudy
train_22488,not_cloudy
train_22489,not_cloudy
train_22490,not_cloudy
train_22491,not_cloudy
train_22492,not_cloudy
train_22493,not_cloudy
train_22494,not_cloudy
train_22495,not_cloudy
train_22496,not_cloudy
train_22497,not_cloudy
train_22498,not_cloudy
train_22499,not_cloudy
train_22500,not_cloudy
train_22501,not_cloudy
train_22502,not_cloudy
train_22503,not_cloudy
train_22504,not_cloudy
train_22505,not_cloudy
train_22506,not_cloudy
train_22507,not_cloudy
train_22508,not_cloudy
train_22509,not_cloudy
train_22510,not_cloudy
train_22511,not_cloudy
train_22512,not_cloudy
train_22513,not_cloudy
train_22514,not_cloudy
train_22515,not_cloudy
train_22516,not_cloudy
train_22517,not_cloudy
train_22518,not_cloudy
train_22519,not_cloudy
train_22520,not_cloudy
train_22521,not_cloudy
train_22522,not_cloudy
train_22523,not_cloudy
train_22524,not_cloudy
train_22525,not_cloudy
train_22526,not_cloudy
train_22527,not_cloudy
train_22528,not_cloudy
train_22529,not_cloudy
train_22530,not_cloudy
train_22531,not_cloudy
train_22532,not_cloudy
train_22533,not_cloudy
train_22534,not_cloudy
train_22535,not_cloudy
train_22536,not_cloudy
train_22537,not_cloudy
train_22538,not_cloudy
train_22539,not_cloudy
train_22540,not_cloudy
train_22541,not_cloudy
train_22542,not_cloudy
train_22543,not_cloudy
train_22544,not_cloudy
train_22545,not_cloudy
train_22546,not_cloudy
train_22547,not_cloudy
train_22548,not_cloudy
train_22549,not_cloudy
train_22550,not_cloudy
train_22551,not_cloudy
train_22552,not_cloudy
train_22553,not_cloudy
train_22554,not_cloudy
train_22555,not_cloudy
train_22556,not_cloudy
train_22557,not_cloudy
train_22558,not_cloudy
train_22559,not_cloudy
train_22560,not_cloudy
train_22561,not_cloudy
train_22562,not_cloudy
train_22563,not_cloudy
train_22564,not_cloudy
train_22565,not_cloudy
train_22566,not_cloudy
train_22567,not_cloudy
train_22568,not_cloudy
train_22569,cloudy
train_22570,not_cloudy
train_22571,not_cloudy
train_22572,not_cloudy
train_22573,not_cloudy
train_22574,not_cloudy
train_22575,not_cloudy
train_22576,not_cloudy
train_22577,not_cloudy
train_22578,not_cloudy
train_22579,not_cloudy
train_22580,not_cloudy
train_22581,not_cloudy
train_22582,cloudy
train_22583,not_cloudy
train_22584,not_cloudy
train_22585,not_cloudy
train_22586,not_cloudy
train_22587,not_cloudy
train_22588,not_cloudy
train_22589,not_cloudy
train_22590,cloudy
train_22591,not_cloudy
train_22592,not_cloudy
train_22593,not_cloudy
train_22594,not_cloudy
train_22595,not_cloudy
train_22596,not_cloudy
train_22597,not_cloudy
train_22598,not_cloudy
train_22599,not_cloudy
train_22600,not_cloudy
train_22601,not_cloudy
train_22602,cloudy
train_22603,not_cloudy
train_22604,not_cloudy
train_22605,not_cloudy
train_22606,not_cloudy
train_22607,not_cloudy
train_22608,not_cloudy
train_22609,not_cloudy
train_22610,not_cloudy
train_22611,not_cloudy
train_22612,cloudy
train_22613,not_cloudy
train_22614,not_cloudy
train_22615,not_cloudy
train_22616,not_cloudy
train_22617,not_cloudy
train_22618,not_cloudy
train_22619,not_cloudy
train_22620,not_cloudy
train_22621,not_cloudy
train_22622,not_cloudy
train_22623,not_cloudy
train_22624,not_cloudy
train_22625,not_cloudy
train_22626,not_cloudy
train_22627,not_cloudy
train_22628,not_cloudy
train_22629,not_cloudy
train_22630,not_cloudy
train_22631,not_cloudy
train_22632,not_cloudy
train_22633,not_cloudy
train_22634,not_cloudy
train_22635,not_cloudy
train_22636,not_cloudy
train_22637,not_cloudy
train_22638,not_cloudy
train_22639,not_cloudy
train_22640,not_cloudy
train_22641,not_cloudy
train_22642,not_cloudy
train_22643,not_cloudy
train_22644,not_cloudy
train_22645,not_cloudy
train_22646,cloudy
train_22647,not_cloudy
train_22648,not_cloudy
train_22649,not_cloudy
train_22650,not_cloudy
train_22651,not_cloudy
train_22652,not_cloudy
train_22653,not_cloudy
train_22654,not_cloudy
train_22655,not_cloudy
train_22656,not_cloudy
train_22657,not_cloudy
train_22658,not_cloudy
train_22659,not_cloudy
train_22660,not_cloudy
train_22661,not_cloudy
train_22662,not_cloudy
train_22663,not_cloudy
train_22664,not_cloudy
train_22665,not_cloudy
train_22666,not_cloudy
train_22667,not_cloudy
train_22668,not_cloudy
train_22669,not_cloudy
train_22670,not_cloudy
train_22671,not_cloudy
train_22672,not_cloudy
train_22673,not_cloudy
train_22674,not_cloudy
train_22675,cloudy
train_22676,not_cloudy
train_22677,not_cloudy
train_22678,not_cloudy
train_22679,not_cloudy
train_22680,not_cloudy
train_22681,not_cloudy
train_22682,not_cloudy
train_22683,not_cloudy
train_22684,not_cloudy
train_22685,not_cloudy
train_22686,not_cloudy
train_22687,not_cloudy
train_22688,not_cloudy
train_22689,not_cloudy
train_22690,not_cloudy
train_22691,not_cloudy
train_22692,not_cloudy
train_22693,not_cloudy
train_22694,not_cloudy
train_22695,not_cloudy
train_22696,not_cloudy
train_22697,not_cloudy
train_22698,not_cloudy
train_22699,not_cloudy
train_22700,not_cloudy
train_22701,not_cloudy
train_22702,not_cloudy
train_22703,not_cloudy
train_22704,not_cloudy
train_22705,not_cloudy
train_22706,not_cloudy
train_22707,not_cloudy
train_22708,not_cloudy
train_22709,not_cloudy
train_22710,not_cloudy
train_22711,not_cloudy
train_22712,not_cloudy
train_22713,not_cloudy
train_22714,not_cloudy
train_22715,not_cloudy
train_22716,not_cloudy
train_22717,not_cloudy
train_22718,not_cloudy
train_22719,not_cloudy
train_22720,not_cloudy
train_22721,not_cloudy
train_22722,not_cloudy
train_22723,not_cloudy
train_22724,not_cloudy
train_22725,not_cloudy
train_22726,not_cloudy
train_22727,not_cloudy
train_22728,cloudy
train_22729,not_cloudy
train_22730,not_cloudy
train_22731,not_cloudy
train_22732,not_cloudy
train_22733,not_cloudy
train_22734,not_cloudy
train_22735,not_cloudy
train_22736,not_cloudy
train_22737,not_cloudy
train_22738,not_cloudy
train_22739,not_cloudy
train_22740,not_cloudy
train_22741,cloudy
train_22742,not_cloudy
train_22743,not_cloudy
train_22744,not_cloudy
train_22745,not_cloudy
train_22746,not_cloudy
train_22747,not_cloudy
train_22748,not_cloudy
train_22749,not_cloudy
train_22750,not_cloudy
train_22751,not_cloudy
train_22752,not_cloudy
train_22753,not_cloudy
train_22754,not_cloudy
train_22755,not_cloudy
train_22756,not_cloudy
train_22757,not_cloudy
train_22758,cloudy
train_22759,not_cloudy
train_22760,not_cloudy
train_22761,not_cloudy
train_22762,not_cloudy
train_22763,not_cloudy
train_22764,not_cloudy
train_22765,not_cloudy
train_22766,not_cloudy
train_22767,not_cloudy
train_22768,not_cloudy
train_22769,not_cloudy
train_22770,not_cloudy
train_22771,not_cloudy
train_22772,not_cloudy
train_22773,cloudy
train_22774,not_cloudy
train_22775,not_cloudy
train_22776,not_cloudy
train_22777,not_cloudy
train_22778,not_cloudy
train_22779,not_cloudy
train_22780,not_cloudy
train_22781,not_cloudy
train_22782,not_cloudy
train_22783,not_cloudy
train_22784,not_cloudy
train_22785,not_cloudy
train_22786,not_cloudy
train_22787,not_cloudy
train_22788,not_cloudy
train_22789,not_cloudy
train_22790,not_cloudy
train_22791,not_cloudy
train_22792,not_cloudy
train_22793,not_cloudy
train_22794,not_cloudy
train_22795,not_cloudy
train_22796,not_cloudy
train_22797,not_cloudy
train_22798,not_cloudy
train_22799,not_cloudy
train_22800,not_cloudy
train_22801,not_cloudy
train_22802,not_cloudy
train_22803,not_cloudy
train_22804,not_cloudy
train_22805,not_cloudy
train_22806,not_cloudy
train_22807,not_cloudy
train_22808,cloudy
train_22809,cloudy
train_22810,not_cloudy
train_22811,not_cloudy
train_22812,cloudy
train_22813,not_cloudy
train_22814,not_cloudy
train_22815,not_cloudy
train_22816,not_cloudy
train_22817,not_cloudy
train_22818,not_cloudy
train_22819,not_cloudy
train_22820,not_cloudy
train_22821,not_cloudy
train_22822,not_cloudy
train_22823,not_cloudy
train_22824,not_cloudy
train_22825,not_cloudy
train_22826,not_cloudy
train_22827,not_cloudy
train_22828,not_cloudy
train_22829,not_cloudy
train_22830,not_cloudy
train_22831,not_cloudy
train_22832,not_cloudy
train_22833,not_cloudy
train_22834,not_cloudy
train_22835,not_cloudy
train_22836,not_cloudy
train_22837,not_cloudy
train_22838,not_cloudy
train_22839,not_cloudy
train_22840,not_cloudy
train_22841,not_cloudy
train_22842,not_cloudy
train_22843,not_cloudy
train_22844,not_cloudy
train_22845,not_cloudy
train_22846,not_cloudy
train_22847,not_cloudy
train_22848,not_cloudy
train_22849,cloudy
train_22850,not_cloudy
train_22851,not_cloudy
train_22852,not_cloudy
train_22853,not_cloudy
train_22854,not_cloudy
train_22855,not_cloudy
train_22856,not_cloudy
train_22857,not_cloudy
train_22858,not_cloudy
train_22859,not_cloudy
train_22860,cloudy
train_22861,not_cloudy
train_22862,not_cloudy
train_22863,not_cloudy
train_22864,not_cloudy
train_22865,cloudy
train_22866,cloudy
train_22867,not_cloudy
train_22868,not_cloudy
train_22869,not_cloudy
train_22870,not_cloudy
train_22871,not_cloudy
train_22872,not_cloudy
train_22873,not_cloudy
train_22874,not_cloudy
train_22875,not_cloudy
train_22876,not_cloudy
train_22877,not_cloudy
train_22878,not_cloudy
train_22879,not_cloudy
train_22880,not_cloudy
train_22881,not_cloudy
train_22882,not_cloudy
train_22883,not_cloudy
train_22884,not_cloudy
train_22885,not_cloudy
train_22886,not_cloudy
train_22887,not_cloudy
train_22888,cloudy
train_22889,not_cloudy
train_22890,not_cloudy
train_22891,not_cloudy
train_22892,not_cloudy
train_22893,not_cloudy
train_22894,not_cloudy
train_22895,not_cloudy
train_22896,not_cloudy
train_22897,not_cloudy
train_22898,not_cloudy
train_22899,not_cloudy
train_22900,not_cloudy
train_22901,not_cloudy
train_22902,not_cloudy
train_22903,not_cloudy
train_22904,not_cloudy
train_22905,not_cloudy
train_22906,not_cloudy
train_22907,not_cloudy
train_22908,cloudy
train_22909,not_cloudy
train_22910,not_cloudy
train_22911,not_cloudy
train_22912,not_cloudy
train_22913,not_cloudy
train_22914,not_cloudy
train_22915,not_cloudy
train_22916,not_cloudy
train_22917,not_cloudy
train_22918,not_cloudy
train_22919,cloudy
train_22920,not_cloudy
train_22921,not_cloudy
train_22922,not_cloudy
train_22923,not_cloudy
train_22924,not_cloudy
train_22925,not_cloudy
train_22926,not_cloudy
train_22927,not_cloudy
train_22928,not_cloudy
train_22929,not_cloudy
train_22930,not_cloudy
train_22931,not_cloudy
train_22932,not_cloudy
train_22933,not_cloudy
train_22934,not_cloudy
train_22935,not_cloudy
train_22936,not_cloudy
train_22937,not_cloudy
train_22938,not_cloudy
train_22939,not_cloudy
train_22940,not_cloudy
train_22941,not_cloudy
train_22942,not_cloudy
train_22943,not_cloudy
train_22944,not_cloudy
train_22945,not_cloudy
train_22946,not_cloudy
train_22947,not_cloudy
train_22948,not_cloudy
train_22949,not_cloudy
train_22950,not_cloudy
train_22951,not_cloudy
train_22952,not_cloudy
train_22953,not_cloudy
train_22954,not_cloudy
train_22955,not_cloudy
train_22956,not_cloudy
train_22957,not_cloudy
train_22958,not_cloudy
train_22959,not_cloudy
train_22960,not_cloudy
train_22961,not_cloudy
train_22962,not_cloudy
train_22963,not_cloudy
train_22964,not_cloudy
train_22965,not_cloudy
train_22966,not_cloudy
train_22967,cloudy
train_22968,not_cloudy
train_22969,not_cloudy
train_22970,not_cloudy
train_22971,not_cloudy
train_22972,cloudy
train_22973,not_cloudy
train_22974,not_cloudy
train_22975,not_cloudy
train_22976,not_cloudy
train_22977,not_cloudy
train_22978,not_cloudy
train_22979,not_cloudy
train_22980,not_cloudy
train_22981,not_cloudy
train_22982,not_cloudy
train_22983,not_cloudy
train_22984,not_cloudy
train_22985,not_cloudy
train_22986,not_cloudy
train_22987,not_cloudy
train_22988,not_cloudy
train_22989,not_cloudy
train_22990,not_cloudy
train_22991,not_cloudy
train_22992,not_cloudy
train_22993,not_cloudy
train_22994,not_cloudy
train_22995,not_cloudy
train_22996,not_cloudy
train_22997,not_cloudy
train_22998,not_cloudy
train_22999,not_cloudy
train_23000,not_cloudy
train_23001,not_cloudy
train_23002,not_cloudy
train_23003,not_cloudy
train_23004,not_cloudy
train_23005,not_cloudy
train_23006,not_cloudy
train_23007,not_cloudy
train_23008,not_cloudy
train_23009,not_cloudy
train_23010,not_cloudy
train_23011,not_cloudy
train_23012,cloudy
train_23013,not_cloudy
train_23014,not_cloudy
train_23015,not_cloudy
train_23016,not_cloudy
train_23017,not_cloudy
train_23018,cloudy
train_23019,not_cloudy
train_23020,not_cloudy
train_23021,not_cloudy
train_23022,not_cloudy
train_23023,not_cloudy
train_23024,not_cloudy
train_23025,not_cloudy
train_23026,not_cloudy
train_23027,not_cloudy
train_23028,not_cloudy
train_23029,cloudy
train_23030,not_cloudy
train_23031,not_cloudy
train_23032,not_cloudy
train_23033,not_cloudy
train_23034,not_cloudy
train_23035,not_cloudy
train_23036,not_cloudy
train_23037,not_cloudy
train_23038,not_cloudy
train_23039,not_cloudy
train_23040,not_cloudy
train_23041,not_cloudy
train_23042,not_cloudy
train_23043,not_cloudy
train_23044,not_cloudy
train_23045,not_cloudy
train_23046,not_cloudy
train_23047,not_cloudy
train_23048,not_cloudy
train_23049,not_cloudy
train_23050,not_cloudy
train_23051,not_cloudy
train_23052,not_cloudy
train_23053,not_cloudy
train_23054,not_cloudy
train_23055,not_cloudy
train_23056,not_cloudy
train_23057,not_cloudy
train_23058,not_cloudy
train_23059,not_cloudy
train_23060,not_cloudy
train_23061,not_cloudy
train_23062,not_cloudy
train_23063,not_cloudy
train_23064,not_cloudy
train_23065,not_cloudy
train_23066,not_cloudy
train_23067,not_cloudy
train_23068,not_cloudy
train_23069,not_cloudy
train_23070,not_cloudy
train_23071,not_cloudy
train_23072,not_cloudy
train_23073,not_cloudy
train_23074,not_cloudy
train_23075,not_cloudy
train_23076,cloudy
train_23077,not_cloudy
train_23078,not_cloudy
train_23079,not_cloudy
train_23080,not_cloudy
train_23081,cloudy
train_23082,not_cloudy
train_23083,not_cloudy
train_23084,cloudy
train_23085,not_cloudy
train_23086,not_cloudy
train_23087,not_cloudy
train_23088,not_cloudy
train_23089,not_cloudy
train_23090,not_cloudy
train_23091,not_cloudy
train_23092,not_cloudy
train_23093,not_cloudy
train_23094,not_cloudy
train_23095,not_cloudy
train_23096,not_cloudy
train_23097,not_cloudy
train_23098,not_cloudy
train_23099,not_cloudy
train_23100,not_cloudy
train_23101,not_cloudy
train_23102,not_cloudy
train_23103,not_cloudy
train_23104,not_cloudy
train_23105,not_cloudy
train_23106,not_cloudy
train_23107,not_cloudy
train_23108,not_cloudy
train_23109,not_cloudy
train_23110,not_cloudy
train_23111,not_cloudy
train_23112,not_cloudy
train_23113,not_cloudy
train_23114,not_cloudy
train_23115,not_cloudy
train_23116,not_cloudy
train_23117,not_cloudy
train_23118,not_cloudy
train_23119,not_cloudy
train_23120,not_cloudy
train_23121,not_cloudy
train_23122,not_cloudy
train_23123,not_cloudy
train_23124,not_cloudy
train_23125,not_cloudy
train_23126,not_cloudy
train_23127,not_cloudy
train_23128,not_cloudy
train_23129,not_cloudy
train_23130,not_cloudy
train_23131,not_cloudy
train_23132,not_cloudy
train_23133,not_cloudy
train_23134,not_cloudy
train_23135,not_cloudy
train_23136,not_cloudy
train_23137,not_cloudy
train_23138,not_cloudy
train_23139,not_cloudy
train_23140,not_cloudy
train_23141,not_cloudy
train_23142,not_cloudy
train_23143,not_cloudy
train_23144,cloudy
train_23145,not_cloudy
train_23146,not_cloudy
train_23147,cloudy
train_23148,not_cloudy
train_23149,not_cloudy
train_23150,not_cloudy
train_23151,not_cloudy
train_23152,not_cloudy
train_23153,not_cloudy
train_23154,not_cloudy
train_23155,not_cloudy
train_23156,not_cloudy
train_23157,not_cloudy
train_23158,not_cloudy
train_23159,cloudy
train_23160,not_cloudy
train_23161,not_cloudy
train_23162,not_cloudy
train_23163,not_cloudy
train_23164,not_cloudy
train_23165,not_cloudy
train_23166,not_cloudy
train_23167,not_cloudy
train_23168,not_cloudy
train_23169,not_cloudy
train_23170,not_cloudy
train_23171,not_cloudy
train_23172,not_cloudy
train_23173,not_cloudy
train_23174,not_cloudy
train_23175,not_cloudy
train_23176,cloudy
train_23177,not_cloudy
train_23178,not_cloudy
train_23179,not_cloudy
train_23180,not_cloudy
train_23181,not_cloudy
train_23182,not_cloudy
train_23183,not_cloudy
train_23184,not_cloudy
train_23185,not_cloudy
train_23186,not_cloudy
train_23187,not_cloudy
train_23188,not_cloudy
train_23189,not_cloudy
train_23190,not_cloudy
train_23191,not_cloudy
train_23192,not_cloudy
train_23193,not_cloudy
train_23194,not_cloudy
train_23195,not_cloudy
train_23196,not_cloudy
train_23197,not_cloudy
train_23198,not_cloudy
train_23199,not_cloudy
train_23200,cloudy
train_23201,not_cloudy
train_23202,not_cloudy
train_23203,not_cloudy
train_23204,not_cloudy
train_23205,not_cloudy
train_23206,not_cloudy
train_23207,not_cloudy
train_23208,not_cloudy
train_23209,not_cloudy
train_23210,not_cloudy
train_23211,not_cloudy
train_23212,not_cloudy
train_23213,not_cloudy
train_23214,not_cloudy
train_23215,not_cloudy
train_23216,not_cloudy
train_23217,not_cloudy
train_23218,not_cloudy
train_23219,not_cloudy
train_23220,not_cloudy
train_23221,not_cloudy
train_23222,cloudy
train_23223,not_cloudy
train_23224,not_cloudy
train_23225,not_cloudy
train_23226,not_cloudy
train_23227,not_cloudy
train_23228,not_cloudy
train_23229,not_cloudy
train_23230,not_cloudy
train_23231,not_cloudy
train_23232,not_cloudy
train_23233,not_cloudy
train_23234,not_cloudy
train_23235,not_cloudy
train_23236,not_cloudy
train_23237,not_cloudy
train_23238,not_cloudy
train_23239,not_cloudy
train_23240,not_cloudy
train_23241,not_cloudy
train_23242,not_cloudy
train_23243,not_cloudy
train_23244,not_cloudy
train_23245,not_cloudy
train_23246,not_cloudy
train_23247,not_cloudy
train_23248,not_cloudy
train_23249,not_cloudy
train_23250,not_cloudy
train_23251,not_cloudy
train_23252,cloudy
train_23253,not_cloudy
train_23254,cloudy
train_23255,not_cloudy
train_23256,not_cloudy
train_23257,not_cloudy
train_23258,not_cloudy
train_23259,not_cloudy
train_23260,not_cloudy
train_23261,not_cloudy
train_23262,not_cloudy
train_23263,not_cloudy
train_23264,not_cloudy
train_23265,cloudy
train_23266,not_cloudy
train_23267,cloudy
train_23268,not_cloudy
train_23269,not_cloudy
train_23270,not_cloudy
train_23271,not_cloudy
train_23272,not_cloudy
train_23273,not_cloudy
train_23274,not_cloudy
train_23275,not_cloudy
train_23276,not_cloudy
train_23277,not_cloudy
train_23278,not_cloudy
train_23279,not_cloudy
train_23280,not_cloudy
train_23281,not_cloudy
train_23282,not_cloudy
train_23283,not_cloudy
train_23284,not_cloudy
train_23285,not_cloudy
train_23286,not_cloudy
train_23287,not_cloudy
train_23288,not_cloudy
train_23289,not_cloudy
train_23290,not_cloudy
train_23291,not_cloudy
train_23292,not_cloudy
train_23293,not_cloudy
train_23294,not_cloudy
train_23295,not_cloudy
train_23296,not_cloudy
train_23297,not_cloudy
train_23298,not_cloudy
train_23299,not_cloudy
train_23300,not_cloudy
train_23301,not_cloudy
train_23302,not_cloudy
train_23303,not_cloudy
train_23304,not_cloudy
train_23305,not_cloudy
train_23306,not_cloudy
train_23307,not_cloudy
train_23308,not_cloudy
train_23309,not_cloudy
train_23310,cloudy
train_23311,not_cloudy
train_23312,cloudy
train_23313,not_cloudy
train_23314,not_cloudy
train_23315,not_cloudy
train_23316,not_cloudy
train_23317,not_cloudy
train_23318,not_cloudy
train_23319,not_cloudy
train_23320,not_cloudy
train_23321,not_cloudy
train_23322,not_cloudy
train_23323,not_cloudy
train_23324,not_cloudy
train_23325,not_cloudy
train_23326,not_cloudy
train_23327,not_cloudy
train_23328,not_cloudy
train_23329,not_cloudy
train_23330,not_cloudy
train_23331,not_cloudy
train_23332,not_cloudy
train_23333,not_cloudy
train_23334,not_cloudy
train_23335,not_cloudy
train_23336,not_cloudy
train_23337,not_cloudy
train_23338,not_cloudy
train_23339,not_cloudy
train_23340,not_cloudy
train_23341,not_cloudy
train_23342,not_cloudy
train_23343,not_cloudy
train_23344,not_cloudy
train_23345,not_cloudy
train_23346,not_cloudy
train_23347,not_cloudy
train_23348,not_cloudy
train_23349,not_cloudy
train_23350,not_cloudy
train_23351,not_cloudy
train_23352,not_cloudy
train_23353,not_cloudy
train_23354,not_cloudy
train_23355,not_cloudy
train_23356,not_cloudy
train_23357,not_cloudy
train_23358,not_cloudy
train_23359,not_cloudy
train_23360,not_cloudy
train_23361,not_cloudy
train_23362,not_cloudy
train_23363,not_cloudy
train_23364,not_cloudy
train_23365,cloudy
train_23366,not_cloudy
train_23367,not_cloudy
train_23368,not_cloudy
train_23369,not_cloudy
train_23370,not_cloudy
train_23371,not_cloudy
train_23372,not_cloudy
train_23373,not_cloudy
train_23374,not_cloudy
train_23375,not_cloudy
train_23376,not_cloudy
train_23377,not_cloudy
train_23378,not_cloudy
train_23379,not_cloudy
train_23380,not_cloudy
train_23381,not_cloudy
train_23382,not_cloudy
train_23383,not_cloudy
train_23384,not_cloudy
train_23385,not_cloudy
train_23386,not_cloudy
train_23387,not_cloudy
train_23388,not_cloudy
train_23389,not_cloudy
train_23390,not_cloudy
train_23391,not_cloudy
train_23392,not_cloudy
train_23393,not_cloudy
train_23394,not_cloudy
train_23395,cloudy
train_23396,not_cloudy
train_23397,not_cloudy
train_23398,not_cloudy
train_23399,not_cloudy
train_23400,not_cloudy
train_23401,not_cloudy
train_23402,not_cloudy
train_23403,cloudy
train_23404,not_cloudy
train_23405,not_cloudy
train_23406,not_cloudy
train_23407,not_cloudy
train_23408,not_cloudy
train_23409,not_cloudy
train_23410,not_cloudy
train_23411,not_cloudy
train_23412,not_cloudy
train_23413,not_cloudy
train_23414,not_cloudy
train_23415,not_cloudy
train_23416,not_cloudy
train_23417,cloudy
train_23418,cloudy
train_23419,not_cloudy
train_23420,not_cloudy
train_23421,not_cloudy
train_23422,not_cloudy
train_23423,not_cloudy
train_23424,not_cloudy
train_23425,not_cloudy
train_23426,not_cloudy
train_23427,not_cloudy
train_23428,not_cloudy
train_23429,not_cloudy
train_23430,not_cloudy
train_23431,not_cloudy
train_23432,not_cloudy
train_23433,not_cloudy
train_23434,cloudy
train_23435,cloudy
train_23436,cloudy
train_23437,not_cloudy
train_23438,not_cloudy
train_23439,not_cloudy
train_23440,not_cloudy
train_23441,not_cloudy
train_23442,not_cloudy
train_23443,cloudy
train_23444,not_cloudy
train_23445,not_cloudy
train_23446,not_cloudy
train_23447,not_cloudy
train_23448,cloudy
train_23449,not_cloudy
train_23450,not_cloudy
train_23451,not_cloudy
train_23452,not_cloudy
train_23453,not_cloudy
train_23454,not_cloudy
train_23455,not_cloudy
train_23456,not_cloudy
train_23457,not_cloudy
train_23458,not_cloudy
train_23459,not_cloudy
train_23460,not_cloudy
train_23461,not_cloudy
train_23462,not_cloudy
train_23463,not_cloudy
train_23464,not_cloudy
train_23465,not_cloudy
train_23466,not_cloudy
train_23467,not_cloudy
train_23468,not_cloudy
train_23469,not_cloudy
train_23470,not_cloudy
train_23471,not_cloudy
train_23472,not_cloudy
train_23473,not_cloudy
train_23474,not_cloudy
train_23475,not_cloudy
train_23476,cloudy
train_23477,not_cloudy
train_23478,cloudy
train_23479,not_cloudy
train_23480,not_cloudy
train_23481,not_cloudy
train_23482,not_cloudy
train_23483,not_cloudy
train_23484,not_cloudy
train_23485,not_cloudy
train_23486,not_cloudy
train_23487,not_cloudy
train_23488,not_cloudy
train_23489,not_cloudy
train_23490,cloudy
train_23491,not_cloudy
train_23492,not_cloudy
train_23493,not_cloudy
train_23494,not_cloudy
train_23495,not_cloudy
train_23496,not_cloudy
train_23497,not_cloudy
train_23498,not_cloudy
train_23499,not_cloudy
train_23500,not_cloudy
train_23501,not_cloudy
train_23502,not_cloudy
train_23503,not_cloudy
train_23504,not_cloudy
train_23505,not_cloudy
train_23506,not_cloudy
train_23507,not_cloudy
train_23508,not_cloudy
train_23509,not_cloudy
train_23510,not_cloudy
train_23511,cloudy
train_23512,not_cloudy
train_23513,not_cloudy
train_23514,not_cloudy
train_23515,not_cloudy
train_23516,not_cloudy
train_23517,not_cloudy
train_23518,not_cloudy
train_23519,cloudy
train_23520,not_cloudy
train_23521,not_cloudy
train_23522,not_cloudy
train_23523,not_cloudy
train_23524,not_cloudy
train_23525,not_cloudy
train_23526,not_cloudy
train_23527,not_cloudy
train_23528,not_cloudy
train_23529,not_cloudy
train_23530,not_cloudy
train_23531,not_cloudy
train_23532,not_cloudy
train_23533,not_cloudy
train_23534,not_cloudy
train_23535,not_cloudy
train_23536,not_cloudy
train_23537,not_cloudy
train_23538,not_cloudy
train_23539,not_cloudy
train_23540,not_cloudy
train_23541,not_cloudy
train_23542,not_cloudy
train_23543,not_cloudy
train_23544,not_cloudy
train_23545,not_cloudy
train_23546,not_cloudy
train_23547,not_cloudy
train_23548,not_cloudy
train_23549,not_cloudy
train_23550,not_cloudy
train_23551,not_cloudy
train_23552,not_cloudy
train_23553,not_cloudy
train_23554,not_cloudy
train_23555,not_cloudy
train_23556,not_cloudy
train_23557,not_cloudy
train_23558,not_cloudy
train_23559,not_cloudy
train_23560,not_cloudy
train_23561,not_cloudy
train_23562,not_cloudy
train_23563,not_cloudy
train_23564,not_cloudy
train_23565,not_cloudy
train_23566,cloudy
train_23567,not_cloudy
train_23568,not_cloudy
train_23569,not_cloudy
train_23570,not_cloudy
train_23571,not_cloudy
train_23572,not_cloudy
train_23573,not_cloudy
train_23574,not_cloudy
train_23575,not_cloudy
train_23576,not_cloudy
train_23577,not_cloudy
train_23578,not_cloudy
train_23579,not_cloudy
train_23580,not_cloudy
train_23581,not_cloudy
train_23582,not_cloudy
train_23583,not_cloudy
train_23584,not_cloudy
train_23585,not_cloudy
train_23586,not_cloudy
train_23587,not_cloudy
train_23588,cloudy
train_23589,not_cloudy
train_23590,not_cloudy
train_23591,not_cloudy
train_23592,not_cloudy
train_23593,not_cloudy
train_23594,not_cloudy
train_23595,not_cloudy
train_23596,not_cloudy
train_23597,not_cloudy
train_23598,cloudy
train_23599,not_cloudy
train_23600,cloudy
train_23601,not_cloudy
train_23602,not_cloudy
train_23603,not_cloudy
train_23604,not_cloudy
train_23605,not_cloudy
train_23606,not_cloudy
train_23607,not_cloudy
train_23608,cloudy
train_23609,not_cloudy
train_23610,not_cloudy
train_23611,not_cloudy
train_23612,not_cloudy
train_23613,not_cloudy
train_23614,not_cloudy
train_23615,not_cloudy
train_23616,not_cloudy
train_23617,not_cloudy
train_23618,not_cloudy
train_23619,not_cloudy
train_23620,not_cloudy
train_23621,not_cloudy
train_23622,not_cloudy
train_23623,not_cloudy
train_23624,not_cloudy
train_23625,not_cloudy
train_23626,not_cloudy
